id, TFT, TEC, level, cd
0,802.559082,12747.141602,1,inf
1,4834.000000,9032.000000,1,inf
2,1645.000000,9405.000000,1,0.525277
3,1617.880127,11131.981445,1,0.507253
4,937.401917,11468.021484,1,0.290079
5,834.184937,11988.086914,1,0.249749
6,1376.313721,11270.342773,1,0.223567
7,926.569580,11933.568359,1,0.165588
8,2249.000000,9317.000000,1,0.129636
9,2533.000000,9251.000000,1,0.113259
10,3690.000000,9032.000000,1,0.111375
11,4156.000000,9032.000000,1,0.108150
12,1556.313477,11207.790039,1,0.097163
13,3345.000000,9042.799805,1,0.091709
14,1766.000000,9317.000000,1,0.090164
15,3899.000000,9032.000000,1,0.089794
16,2082.000000,9317.000000,1,0.083345
17,1913.000000,9317.000000,1,0.078384
18,2938.000000,9208.000000,1,0.073255
19,4633.000000,9032.000000,1,0.070625
20,2596.000000,9216.000000,1,0.068705
21,4335.000000,9032.000000,1,0.066726
22,3260.923096,9075.200195,1,0.065471
23,2772.000000,9216.000000,1,0.065406
24,3032.000000,9102.646484,1,0.063829
25,3133.000000,9102.646484,1,0.052018
26,3794.000000,9032.000000,1,0.051843
27,4425.000000,9032.000000,1,0.046137
28,2851.000000,9208.000000,1,0.043330
29,4521.000000,9032.000000,1,0.033735
